模拟值,模拟类型,源
0.9833261275894998,all,GRS 1915+105
0.967710550935281,all,GRS 1915+105
0.9814987219793527,all,GRS 1915+105
0.9859679377733082,all,GRS 1915+105
0.9945743794937043,all,GRS 1915+105
0.9868628854173181,all,GRS 1915+105
0.9924038343460542,all,GRS 1915+105
0.9696800210863475,all,GRS 1915+105
0.9767358237385191,all,GRS 1915+105
0.9842935071366127,all,GRS 1915+105
0.9916095269074255,all,GRS 1915+105
0.9785477135416107,all,GRS 1915+105
0.9791755404085084,all,GRS 1915+105
0.9868714030600297,all,GRS 1915+105
0.9687412917285487,all,GRS 1915+105
0.9960740454982343,all,GRS 1915+105
0.9712086390689232,all,GRS 1915+105
0.960814105764407,all,GRS 1915+105
0.9801006700852258,all,GRS 1915+105
0.9969845870237556,all,GRS 1915+105
0.9858645313033361,all,GRS 1915+105
0.9875109054300363,all,GRS 1915+105
0.9804138576230711,all,GRS 1915+105
0.9784762250272883,all,GRS 1915+105
0.9645509063040688,all,GRS 1915+105
0.9574061374209581,all,GRS 1915+105
0.9819627233844086,all,GRS 1915+105
0.9931254919434023,all,GRS 1915+105
0.9834413370482806,all,GRS 1915+105
0.9862359952705201,all,GRS 1915+105
0.9958371754563954,all,GRS 1915+105
0.9832876685144105,all,GRS 1915+105
0.9787734489969238,all,GRS 1915+105
0.9718147519434993,all,GRS 1915+105
1.0,all,GRS 1915+105
0.9852654777915368,all,GRS 1915+105
0.9705639828408067,all,GRS 1915+105
0.9682883233219877,all,GRS 1915+105
0.9925306372692891,all,GRS 1915+105
0.9696255830359167,all,GRS 1915+105
0.9985383415750222,all,GRS 1915+105
0.9524353720290929,all,GRS 1915+105
0.9942259519778998,all,GRS 1915+105
0.9848689481116196,all,GRS 1915+105
0.9811859442305687,all,GRS 1915+105
0.9782454156495823,all,GRS 1915+105
0.9989072984859403,all,GRS 1915+105
0.987070588584012,all,GRS 1915+105
0.9709679639110455,all,GRS 1915+105
0.9628109004397112,all,GRS 1915+105
0.9817729721314731,all,GRS 1915+105
0.9799892886646259,all,GRS 1915+105
0.9648013196262449,all,GRS 1915+105
0.9794460647451766,all,GRS 1915+105
0.974260653669258,all,GRS 1915+105
0.980092900683067,all,GRS 1915+105
0.987259236116484,all,GRS 1915+105
0.9949260994746404,all,GRS 1915+105
0.9890888903636929,all,GRS 1915+105
0.9727855925016979,all,GRS 1915+105
0.9836891512882919,all,GRS 1915+105
0.9806310712149202,all,GRS 1915+105
0.966678710453691,all,GRS 1915+105
0.9839823278469227,all,GRS 1915+105
0.9985667233791771,all,GRS 1915+105
0.9803242660418701,all,GRS 1915+105
0.964058173202746,all,GRS 1915+105
0.9803026867110862,all,GRS 1915+105
0.9678628780102675,all,GRS 1915+105
0.9886360550688629,all,GRS 1915+105
0.9852486499172513,all,GRS 1915+105
0.9782908994652525,all,GRS 1915+105
0.9766883573414418,all,GRS 1915+105
0.9778776569838445,all,GRS 1915+105
0.9800827449434232,all,GRS 1915+105
0.9722776497865846,all,GRS 1915+105
0.9661224691899856,all,GRS 1915+105
0.9913869894669465,all,GRS 1915+105
0.9761459902350303,all,GRS 1915+105
0.9816704310416914,all,GRS 1915+105
0.9828528195116749,all,GRS 1915+105
0.9832202047965521,all,GRS 1915+105
0.9682618200290157,all,GRS 1915+105
0.9632415983544815,all,GRS 1915+105
0.9741130747530801,all,GRS 1915+105
0.9839571153241695,all,GRS 1915+105
0.9727205013252569,all,GRS 1915+105
0.9764507864630076,all,GRS 1915+105
1.0,all,GRS 1915+105
0.9615457611519547,all,GRS 1915+105
0.972449660040895,all,GRS 1915+105
0.9989660406857392,all,GRS 1915+105
0.9795540132800478,all,GRS 1915+105
0.9729401483450109,all,GRS 1915+105
0.9916876891701112,all,GRS 1915+105
0.9805523043648111,all,GRS 1915+105
0.9765169160495599,all,GRS 1915+105
0.9819236892703751,all,GRS 1915+105
0.9734189119061724,all,GRS 1915+105
0.9698250893711192,all,GRS 1915+105
0.9788640307236525,all,GRS 1915+105
0.9698900303992399,all,GRS 1915+105
0.9801069331179648,all,GRS 1915+105
0.9835440656747434,all,GRS 1915+105
0.9885306045605161,all,GRS 1915+105
0.9912792498551682,all,GRS 1915+105
0.9759426349836775,all,GRS 1915+105
0.9849941460793907,all,GRS 1915+105
0.9849252344620636,all,GRS 1915+105
0.9832781871581598,all,GRS 1915+105
0.9752054058904954,all,GRS 1915+105
0.9697193218753589,all,GRS 1915+105
0.9850200188906656,all,GRS 1915+105
0.9629313743780695,all,GRS 1915+105
0.9773216056743169,all,GRS 1915+105
0.954463689843514,all,GRS 1915+105
0.9666359757664174,all,GRS 1915+105
0.9712286606155257,all,GRS 1915+105
0.9909672420762928,all,GRS 1915+105
0.9868810802440426,all,GRS 1915+105
0.9744606531615776,all,GRS 1915+105
0.9872936979512975,all,GRS 1915+105
0.988876229633804,all,GRS 1915+105
0.9783933515162527,all,GRS 1915+105
0.966156218557863,all,GRS 1915+105
0.9779208768993388,all,GRS 1915+105
0.9790210759482786,all,GRS 1915+105
0.9676754560916977,all,GRS 1915+105
0.9836704679292997,all,GRS 1915+105
0.9827981185430236,all,GRS 1915+105
0.9844504269989418,all,GRS 1915+105
0.9827892309716744,all,GRS 1915+105
0.9872984303511498,all,GRS 1915+105
0.9782067197212697,all,GRS 1915+105
0.9820178510737095,all,GRS 1915+105
0.9760225971575447,all,GRS 1915+105
0.9741550078437805,all,GRS 1915+105
0.9933824963076208,all,GRS 1915+105
0.959562312984735,all,GRS 1915+105
0.9887675998915426,all,GRS 1915+105
0.9737945912455434,all,GRS 1915+105
0.9724996182235688,all,GRS 1915+105
0.9826157748406541,all,GRS 1915+105
0.9651039038764899,all,GRS 1915+105
0.971839769280538,all,GRS 1915+105
0.97150860353487,all,GRS 1915+105
0.9777860174181491,all,GRS 1915+105
0.9719586231183931,all,GRS 1915+105
0.9960111868563927,all,GRS 1915+105
0.9979701651649795,all,GRS 1915+105
0.9597800647725193,all,GRS 1915+105
0.9854432270476573,all,GRS 1915+105
0.9885866343907758,all,GRS 1915+105
0.985429852023911,all,GRS 1915+105
0.973418865069083,all,GRS 1915+105
0.9775590443784146,all,GRS 1915+105
0.9725172534522231,all,GRS 1915+105
0.9757973596884117,all,GRS 1915+105
0.9679003497133282,all,GRS 1915+105
0.9788521117836545,all,GRS 1915+105
0.9649719828869493,all,GRS 1915+105
0.9779986544577186,all,GRS 1915+105
0.9675141831090024,all,GRS 1915+105
0.982068163617914,all,GRS 1915+105
0.973205804390571,all,GRS 1915+105
0.9829058034787453,all,GRS 1915+105
0.9908158072836478,all,GRS 1915+105
0.9958944693610471,all,GRS 1915+105
0.954719954109795,all,GRS 1915+105
0.9716580590612621,all,GRS 1915+105
0.9769691392288798,all,GRS 1915+105
0.9846032781838148,all,GRS 1915+105
0.9634964549584547,all,GRS 1915+105
0.9701790759319978,all,GRS 1915+105
0.981303572026571,all,GRS 1915+105
0.9808488824152667,all,GRS 1915+105
0.9837761840642009,all,GRS 1915+105
0.9844367572688811,all,GRS 1915+105
0.9833859443311586,all,GRS 1915+105
0.9819365531663149,all,GRS 1915+105
0.9805573977332637,all,GRS 1915+105
0.9866476308972436,all,GRS 1915+105
0.9576067733343577,all,GRS 1915+105
0.9954433348697124,all,GRS 1915+105
0.9579551794911968,all,GRS 1915+105
0.969208381830955,all,GRS 1915+105
0.9777323920334985,all,GRS 1915+105
0.9867261289108984,all,GRS 1915+105
0.9500473310920038,all,GRS 1915+105
0.9797187567605816,all,GRS 1915+105
0.9879239503941574,all,GRS 1915+105
0.9899451811602847,all,GRS 1915+105
0.9730267034150254,all,GRS 1915+105
0.9769916471304496,all,GRS 1915+105
0.9738385187110737,all,GRS 1915+105
0.9760732534647392,all,GRS 1915+105
0.9696817344927157,all,GRS 1915+105
0.9711074783752908,all,GRS 1915+105
0.9843437692202837,all,GRS 1915+105
0.9813161537327274,all,GRS 1915+105
0.9849158650759047,all,GRS 1915+105
0.9821401438970083,all,GRS 1915+105
0.9870433860114759,all,GRS 1915+105
0.98878213998155,all,GRS 1915+105
0.9625828338013389,all,GRS 1915+105
0.9714569034958563,all,GRS 1915+105
0.9776862404250996,all,GRS 1915+105
0.9797732247451266,all,GRS 1915+105
0.9732990942618196,all,GRS 1915+105
0.989120236709883,all,GRS 1915+105
0.9997994836829059,all,GRS 1915+105
0.9818616195558173,all,GRS 1915+105
0.9808434103219821,all,GRS 1915+105
0.9884945625510433,all,GRS 1915+105
0.9613416024479656,all,GRS 1915+105
0.9802846894043841,all,GRS 1915+105
0.9897903582546751,all,GRS 1915+105
0.9735684600279889,all,GRS 1915+105
0.9677343942009803,all,GRS 1915+105
0.9781419438990022,all,GRS 1915+105
0.9793931456679807,all,GRS 1915+105
0.9709134771808454,all,GRS 1915+105
1.0,all,GRS 1915+105
0.9752130361899205,all,GRS 1915+105
0.9684634064857343,all,GRS 1915+105
0.9790637868092938,all,GRS 1915+105
0.9890786063770449,all,GRS 1915+105
0.9801741424899822,all,GRS 1915+105
0.98485593920044,all,GRS 1915+105
0.9712848940566684,all,GRS 1915+105
0.9948768844640351,all,GRS 1915+105
0.9856171102791844,all,GRS 1915+105
0.9904770156887761,all,GRS 1915+105
0.9836516063247517,all,GRS 1915+105
0.9882488403772878,all,GRS 1915+105
0.9712694744032278,all,GRS 1915+105
0.9750858958331043,all,GRS 1915+105
0.9934648059555603,all,GRS 1915+105
0.9955974194728396,all,GRS 1915+105
0.9685293440028092,all,GRS 1915+105
0.9824973606786381,all,GRS 1915+105
0.9756905619951477,all,GRS 1915+105
0.9730296853063514,all,GRS 1915+105
0.9828483969535545,all,GRS 1915+105
0.9914096293236541,all,GRS 1915+105
0.984516624732842,all,GRS 1915+105
0.9768048755008096,all,GRS 1915+105
0.9851486117993515,all,GRS 1915+105
0.976400238264191,all,GRS 1915+105
0.984121143007306,all,GRS 1915+105
0.9939646570045573,all,GRS 1915+105
0.9592284034069917,all,GRS 1915+105
0.9879725229854003,all,GRS 1915+105
0.9646094507842953,all,GRS 1915+105
0.9922832771054446,all,GRS 1915+105
0.9736297439012713,all,GRS 1915+105
0.9678232862239351,all,GRS 1915+105
0.9869526922708874,all,GRS 1915+105
0.9836417006314241,all,GRS 1915+105
0.9700081309703834,all,GRS 1915+105
0.967470002428316,all,GRS 1915+105
0.9781251851250872,all,GRS 1915+105
0.967959130498288,all,GRS 1915+105
0.9693852702707637,all,GRS 1915+105
0.9811562079042143,all,GRS 1915+105
0.970341283657449,all,GRS 1915+105
0.9842653929002654,all,GRS 1915+105
0.9949014359588347,all,GRS 1915+105
0.9785144458509941,all,GRS 1915+105
0.9813015106198558,all,GRS 1915+105
1.0,all,GRS 1915+105
0.9681239888262265,all,GRS 1915+105
0.9919123519518074,all,GRS 1915+105
0.9907085759791248,all,GRS 1915+105
0.9885431733917378,all,GRS 1915+105
0.9929174785073263,all,GRS 1915+105
0.9828057496595862,all,GRS 1915+105
0.9741707050440073,all,GRS 1915+105
0.9909457329122057,all,GRS 1915+105
0.9913284221171289,all,GRS 1915+105
0.9910531390149329,all,GRS 1915+105
0.9804450208231923,all,GRS 1915+105
0.9728380548638668,all,GRS 1915+105
0.9819136225411161,all,GRS 1915+105
0.9894223001756783,all,GRS 1915+105
0.9902435178985997,all,GRS 1915+105
0.975703238729254,all,GRS 1915+105
0.9831537289612738,all,GRS 1915+105
0.9669122169551404,all,GRS 1915+105
0.9898495010300585,all,GRS 1915+105
0.9721669124327493,all,GRS 1915+105
0.9878525535957154,all,GRS 1915+105
0.9685069542260983,all,GRS 1915+105
0.9903141590643401,all,GRS 1915+105
