模拟值,模拟类型,源
0.8677119376391966,all,4U 1755-338
0.9494659870634553,all,4U 1755-338
0.9025441559821199,all,4U 1755-338
0.9988127359745457,all,4U 1755-338
0.5458486094453183,all,4U 1755-338
0.7198903845928004,all,4U 1755-338
0.5631964949327741,all,4U 1755-338
0.6850551892610488,all,4U 1755-338
0.9933485961991472,all,4U 1755-338
0.7937564625595503,all,4U 1755-338
1.0,all,4U 1755-338
0.8125494007817378,all,4U 1755-338
0.783132213727542,all,4U 1755-338
0.7933602422768476,all,4U 1755-338
0.6296820875708141,all,4U 1755-338
0.7572759452769294,all,4U 1755-338
1.0,all,4U 1755-338
0.79507354698811,all,4U 1755-338
0.5954388594256363,all,4U 1755-338
0.5664813834947002,all,4U 1755-338
0.6709555838335145,all,4U 1755-338
0.7862499555703937,all,4U 1755-338
1.0,all,4U 1755-338
0.47509249889938393,all,4U 1755-338
0.6996382188644736,all,4U 1755-338
0.8017482042757174,all,4U 1755-338
0.3665847311215244,all,4U 1755-338
0.5866083777473906,all,4U 1755-338
0.620424521258039,all,4U 1755-338
0.5948865177528904,all,4U 1755-338
0.8122156999047625,all,4U 1755-338
0.7346768859096046,all,4U 1755-338
0.6478370574277721,all,4U 1755-338
0.8641517778415797,all,4U 1755-338
1.0,all,4U 1755-338
1.0,all,4U 1755-338
0.346990210146286,all,4U 1755-338
0.8969558804437308,all,4U 1755-338
0.7308348761859556,all,4U 1755-338
0.8041341754303784,all,4U 1755-338
0.6823777326206393,all,4U 1755-338
0.7958694985751845,all,4U 1755-338
0.8033096271358442,all,4U 1755-338
0.6426306133832369,all,4U 1755-338
0.5727991394784602,all,4U 1755-338
0.6712869498237135,all,4U 1755-338
0.8215370381804884,all,4U 1755-338
0.9017791951705381,all,4U 1755-338
0.9577367750148322,all,4U 1755-338
0.6612781949252792,all,4U 1755-338
0.8324458048066021,all,4U 1755-338
0.9817505702297257,all,4U 1755-338
1.0,all,4U 1755-338
0.7570567720910651,all,4U 1755-338
0.7213950205132853,all,4U 1755-338
0.8120473314440063,all,4U 1755-338
0.5170643559625707,all,4U 1755-338
0.7274059075721883,all,4U 1755-338
0.9338090076640886,all,4U 1755-338
0.9112283684776142,all,4U 1755-338
0.7105411270399444,all,4U 1755-338
0.8178980042391767,all,4U 1755-338
0.5885769251360488,all,4U 1755-338
0.9247682726095054,all,4U 1755-338
0.752879284049976,all,4U 1755-338
0.7092906806268496,all,4U 1755-338
0.690420756059455,all,4U 1755-338
0.7561633492820312,all,4U 1755-338
0.6714669181149692,all,4U 1755-338
0.914791467920564,all,4U 1755-338
0.6830376194364403,all,4U 1755-338
1.0,all,4U 1755-338
1.0,all,4U 1755-338
0.573860432232009,all,4U 1755-338
0.7853349392744416,all,4U 1755-338
0.6268555433060371,all,4U 1755-338
0.6981375360985055,all,4U 1755-338
1.0,all,4U 1755-338
0.7023342882345242,all,4U 1755-338
0.8492497281570344,all,4U 1755-338
0.8890906846818213,all,4U 1755-338
0.5498615380536871,all,4U 1755-338
0.5818789956299749,all,4U 1755-338
0.5046750782902139,all,4U 1755-338
0.5750864385424891,all,4U 1755-338
0.14299337595021988,all,4U 1755-338
0.8898081281745982,all,4U 1755-338
1.0,all,4U 1755-338
0.802520562588036,all,4U 1755-338
0.4584208509450664,all,4U 1755-338
0.6285891957620114,all,4U 1755-338
0.6690470940945007,all,4U 1755-338
0.5461313490130574,all,4U 1755-338
0.9592401804469345,all,4U 1755-338
0.9482572097625734,all,4U 1755-338
0.515800605360115,all,4U 1755-338
0.9295178297784518,all,4U 1755-338
1.0,all,4U 1755-338
1.0,all,4U 1755-338
1.0,all,4U 1755-338
0.5715616171224965,all,4U 1755-338
1.0,all,4U 1755-338
0.6920745945280666,all,4U 1755-338
0.6396575998162869,all,4U 1755-338
0.841955922473126,all,4U 1755-338
0.6419465064995373,all,4U 1755-338
0.8577897109422358,all,4U 1755-338
0.47958301869779363,all,4U 1755-338
0.7174744275460445,all,4U 1755-338
1.0,all,4U 1755-338
0.7574465158851457,all,4U 1755-338
0.8011510730827742,all,4U 1755-338
0.8745568930378086,all,4U 1755-338
1.0,all,4U 1755-338
0.40585056331832475,all,4U 1755-338
0.8985952914042357,all,4U 1755-338
0.7110093893668121,all,4U 1755-338
0.8066603369686045,all,4U 1755-338
1.0,all,4U 1755-338
0.5072789366893943,all,4U 1755-338
0.5472182228825203,all,4U 1755-338
0.34420540886296264,all,4U 1755-338
0.6491850328119692,all,4U 1755-338
1.0,all,4U 1755-338
0.7434708185358367,all,4U 1755-338
0.47517252295594714,all,4U 1755-338
0.6631506761934897,all,4U 1755-338
0.44267042523206296,all,4U 1755-338
0.5224590576191445,all,4U 1755-338
0.8555401602580169,all,4U 1755-338
0.5117478682126737,all,4U 1755-338
1.0,all,4U 1755-338
0.7543535360173261,all,4U 1755-338
0.7888308348677956,all,4U 1755-338
0.7087579471262633,all,4U 1755-338
0.9400265244796191,all,4U 1755-338
0.9422951753109423,all,4U 1755-338
0.8437119574206777,all,4U 1755-338
0.8942536032996826,all,4U 1755-338
0.7233402726175063,all,4U 1755-338
0.8892846615199907,all,4U 1755-338
0.6956668893957625,all,4U 1755-338
0.7704909568757284,all,4U 1755-338
0.7095783751394146,all,4U 1755-338
0.6694119213497769,all,4U 1755-338
0.6183954045012061,all,4U 1755-338
0.8728918228489548,all,4U 1755-338
1.0,all,4U 1755-338
1.0,all,4U 1755-338
0.4935556260920042,all,4U 1755-338
1.0,all,4U 1755-338
0.7000051296440557,all,4U 1755-338
0.9021612633320302,all,4U 1755-338
0.5706326269496136,all,4U 1755-338
0.8012355810522812,all,4U 1755-338
0.8390191002373196,all,4U 1755-338
0.4433869457776764,all,4U 1755-338
0.9038187765957216,all,4U 1755-338
1.0,all,4U 1755-338
0.7315774519500419,all,4U 1755-338
1.0,all,4U 1755-338
0.7282674314404703,all,4U 1755-338
0.9569085968302558,all,4U 1755-338
0.2819146074907581,all,4U 1755-338
1.0,all,4U 1755-338
1.0,all,4U 1755-338
0.7073823890641907,all,4U 1755-338
0.33614041413836004,all,4U 1755-338
0.8333662410272076,all,4U 1755-338
0.4523363796437735,all,4U 1755-338
0.8678677782626474,all,4U 1755-338
0.860544458216142,all,4U 1755-338
0.5628913028195546,all,4U 1755-338
1.0,all,4U 1755-338
0.9472264346173582,all,4U 1755-338
0.984681134203484,all,4U 1755-338
0.771948694807157,all,4U 1755-338
0.4585847052789846,all,4U 1755-338
0.9851318998864502,all,4U 1755-338
0.710518292190126,all,4U 1755-338
0.4642483684976128,all,4U 1755-338
1.0,all,4U 1755-338
1.0,all,4U 1755-338
0.7609254116245754,all,4U 1755-338
1.0,all,4U 1755-338
0.7900892402944969,all,4U 1755-338
0.6862997010834028,all,4U 1755-338
0.631299140079195,all,4U 1755-338
1.0,all,4U 1755-338
0.5983683460946903,all,4U 1755-338
0.9317592481944972,all,4U 1755-338
0.6469839562869741,all,4U 1755-338
0.6687325122336402,all,4U 1755-338
0.9966549326733047,all,4U 1755-338
0.6863918938163422,all,4U 1755-338
0.6809450165275355,all,4U 1755-338
1.0,all,4U 1755-338
1.0,all,4U 1755-338
0.9118317567225314,all,4U 1755-338
0.6259506493627311,all,4U 1755-338
0.6576661301545326,all,4U 1755-338
0.7875813580228083,all,4U 1755-338
0.8406046136236447,all,4U 1755-338
0.5526694997692502,all,4U 1755-338
0.9290683467075701,all,4U 1755-338
0.7888129325207118,all,4U 1755-338
0.39254416989961155,all,4U 1755-338
0.5656361738586393,all,4U 1755-338
0.659091691796634,all,4U 1755-338
0.7539713084549678,all,4U 1755-338
1.0,all,4U 1755-338
0.8223976873507183,all,4U 1755-338
0.5850301842223025,all,4U 1755-338
0.8185387769475759,all,4U 1755-338
0.6925406955601462,all,4U 1755-338
0.8414468126973792,all,4U 1755-338
0.8977248911478353,all,4U 1755-338
1.0,all,4U 1755-338
0.7646569709525943,all,4U 1755-338
1.0,all,4U 1755-338
0.9697649857579621,all,4U 1755-338
0.6143633001413187,all,4U 1755-338
1.0,all,4U 1755-338
0.8419387929194215,all,4U 1755-338
0.5862726091261083,all,4U 1755-338
1.0,all,4U 1755-338
1.0,all,4U 1755-338
